https://voyage.gc.ca/destinations/acores,Açores,Prendre des mesures de sécurité normales,2019-02-08 16:04:21
https://voyage.gc.ca/destinations/afghanistan,Afghanistan,Éviter tout voyage,2019-03-07 14:27:00
https://voyage.gc.ca/destinations/afrique-du-sud,Afrique du Sud,Faire preuve d’une grande prudence,2018-11-22 15:17:32
https://voyage.gc.ca/destinations/albanie,Albanie,Prendre des mesures de sécurité normales (avec avertissements régionaux),2019-02-22 12:28:37
https://voyage.gc.ca/destinations/algerie,Algérie,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-03 14:31:52
https://voyage.gc.ca/destinations/allemagne,Allemagne,Prendre des mesures de sécurité normales,2018-12-11 09:00:26
https://voyage.gc.ca/destinations/andorre,Andorre,Prendre des mesures de sécurité normales,2018-06-25 12:17:05
https://voyage.gc.ca/destinations/angola,Angola,Faire preuve d’une grande prudence (avec avertissements régionaux),2018-12-18 10:16:59
https://voyage.gc.ca/destinations/anguilla,Anguilla,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/antarctique,Antarctique,Prendre des mesures de sécurité normales,2018-07-24 15:13:58
https://voyage.gc.ca/destinations/antigua-et-barbuda,Antigua-et-Barbuda,Prendre des mesures de sécurité normales,2019-01-09 10:33:43
https://voyage.gc.ca/destinations/arabie-saoudite,Arabie saoudite,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-28 14:20:30
https://voyage.gc.ca/destinations/argentine,Argentine,Prendre des mesures de sécurité normales,2019-01-16 11:09:05
https://voyage.gc.ca/destinations/armenie,Arménie,Faire preuve d’une grande prudence (avec avertissements régionaux),2018-11-05 16:50:12
https://voyage.gc.ca/destinations/aruba,Aruba,Prendre des mesures de sécurité normales,2019-02-06 10:04:01
https://voyage.gc.ca/destinations/australie,Australie,Prendre des mesures de sécurité normales,2018-12-17 11:39:52
https://voyage.gc.ca/destinations/autriche,Autriche,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/azerbaidjan,Azerbaïdjan,Faire preuve d’une grande prudence (avec avertissements régionaux),2018-10-30 17:05:06
https://voyage.gc.ca/destinations/bahamas,Bahamas,Faire preuve d’une grande prudence,2019-01-29 10:42:09
https://voyage.gc.ca/destinations/bahrein,Bahreïn,Faire preuve d’une grande prudence,2018-12-03 12:31:40
https://voyage.gc.ca/destinations/bangladesh,Bangladesh,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-01-17 15:08:55
https://voyage.gc.ca/destinations/barbade,Barbade,Prendre des mesures de sécurité normales,2019-02-25 10:52:39
https://voyage.gc.ca/destinations/belarus,Bélarus,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/belgique,Belgique,Faire preuve d’une grande prudence,2018-10-30 16:19:05
https://voyage.gc.ca/destinations/belize,Belize,Faire preuve d’une grande prudence,2018-12-28 14:13:40
https://voyage.gc.ca/destinations/benin,Bénin,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-11 10:04:26
https://voyage.gc.ca/destinations/bermudes,Bermudes,Prendre des mesures de sécurité normales,2019-01-11 12:01:35
https://voyage.gc.ca/destinations/bhoutan,Bhoutan,Prendre des mesures de sécurité normales,2018-08-31 16:28:27
https://voyage.gc.ca/destinations/bolivie,Bolivie,Faire preuve d’une grande prudence,2018-12-11 09:47:44
https://voyage.gc.ca/destinations/bonaire,Bonaire,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/bosnie-herzegovine,Bosnie-Herzégovine,Faire preuve d’une grande prudence,2019-02-01 09:09:48
https://voyage.gc.ca/destinations/botswana,Botswana,Prendre des mesures de sécurité normales,2018-12-18 10:16:59
https://voyage.gc.ca/destinations/bresil,Brésil,Faire preuve d’une grande prudence,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/brunei,Brunéi,Prendre des mesures de sécurité normales,2019-02-12 10:46:53
https://voyage.gc.ca/destinations/bulgarie,Bulgarie,Prendre des mesures de sécurité normales,2019-01-17 09:10:10
https://voyage.gc.ca/destinations/burkina-faso,Burkina Faso,Éviter tout voyage non-essentiel (avec avertissements régionaux),2019-03-08 15:52:07
https://voyage.gc.ca/destinations/burundi,Burundi,Éviter tout voyage,2018-11-27 15:04:04
https://voyage.gc.ca/destinations/cabo-verde,Cabo Verde,Faire preuve d’une grande prudence,2018-10-30 16:12:14
https://voyage.gc.ca/destinations/cambodge,Cambodge,Faire preuve d’une grande prudence,2018-10-30 17:10:57
https://voyage.gc.ca/destinations/cameroun,Cameroun,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-01-11 15:49:20
https://voyage.gc.ca/destinations/chili,Chili,Prendre des mesures de sécurité normales,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/chine,Chine,Faire preuve d’une grande prudence,2019-01-14 19:29:40
https://voyage.gc.ca/destinations/chypre,Chypre,Prendre des mesures de sécurité normales,2018-08-08 14:12:17
https://voyage.gc.ca/destinations/colombie,Colombie,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-06 13:15:46
https://voyage.gc.ca/destinations/comores,Comores,Faire preuve d’une grande prudence,2019-01-31 08:51:45
https://voyage.gc.ca/destinations/coree-nord,Corée du nord,Éviter tout voyage,2019-02-14 14:01:58
https://voyage.gc.ca/destinations/coree-sud,Corée du sud,Prendre des mesures de sécurité normales,2019-02-14 14:01:01
https://voyage.gc.ca/destinations/costa-rica,Costa Rica,Faire preuve d’une grande prudence,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/cote-d-ivoire,Côte d'Ivoire,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-01-29 12:15:02
https://voyage.gc.ca/destinations/croatie,Croatie,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/cuba,Cuba,Prendre des mesures de sécurité normales,2019-02-06 14:34:31
https://voyage.gc.ca/destinations/curacao,Curaçao,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/danemark,Danemark,Prendre des mesures de sécurité normales,2018-07-13 14:23:43
https://voyage.gc.ca/destinations/djibouti,Djibouti,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-21 16:06:27
https://voyage.gc.ca/destinations/dominique,Dominique,Prendre des mesures de sécurité normales,2019-01-07 15:44:22
https://voyage.gc.ca/destinations/egypte,Égypte,Éviter tout voyage non-essentiel (avec avertissements régionaux),2019-02-21 10:54:52
https://voyage.gc.ca/destinations/emirats-arabes-unis,Émirats arabes unis,Faire preuve d’une grande prudence,2018-10-31 15:12:49
https://voyage.gc.ca/destinations/equateur,Équateur,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-28 14:54:56
https://voyage.gc.ca/destinations/erythree,Érythrée,Éviter tout voyage non-essentiel (avec avertissements régionaux),2018-11-27 16:33:35
https://voyage.gc.ca/destinations/espagne,Espagne,Prendre des mesures de sécurité normales,2018-05-03 09:36:16
https://voyage.gc.ca/destinations/estonie,Estonie,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/eswatini,Eswatini,Prendre des mesures de sécurité normales,2018-10-05 10:47:33
https://voyage.gc.ca/destinations/etats-unis,États-Unis,Prendre des mesures de sécurité normales,2019-03-04 16:52:06
https://voyage.gc.ca/destinations/ethiopie,Éthiopie,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-06 13:15:46
https://voyage.gc.ca/destinations/fidji,Fidji,Prendre des mesures de sécurité normales,2019-01-07 15:46:02
https://voyage.gc.ca/destinations/finlande,Finlande,Prendre des mesures de sécurité normales,2018-08-20 16:21:44
https://voyage.gc.ca/destinations/france,France,Faire preuve d’une grande prudence,2019-02-06 12:05:35
https://voyage.gc.ca/destinations/gabon,Gabon,Faire preuve d’une grande prudence,2019-01-29 10:41:21
https://voyage.gc.ca/destinations/gambie,Gambie,Faire preuve d’une grande prudence,2018-12-05 11:11:45
https://voyage.gc.ca/destinations/georgie,Géorgie,Prendre des mesures de sécurité normales (avec avertissements régionaux),2018-12-27 15:48:04
https://voyage.gc.ca/destinations/ghana,Ghana,Faire preuve d’une grande prudence,2019-02-11 09:13:20
https://voyage.gc.ca/destinations/gibraltar,Gibraltar,Prendre des mesures de sécurité normales,2018-07-24 15:48:32
https://voyage.gc.ca/destinations/grece,Grèce,Prendre des mesures de sécurité normales,2019-03-04 16:54:22
https://voyage.gc.ca/destinations/grenade,Grenade,Prendre des mesures de sécurité normales,2019-01-09 10:38:13
https://voyage.gc.ca/destinations/groenland,Groenland,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/guadeloupe,Guadeloupe,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/guam,Guam,Prendre des mesures de sécurité normales,2019-02-27 13:05:56
https://voyage.gc.ca/destinations/guatemala,Guatemala,Faire preuve d’une grande prudence,2019-01-21 10:25:55
https://voyage.gc.ca/destinations/guinee,Guinée,Faire preuve d’une grande prudence,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/guinee-equatoriale,Guinée équatoriale,Faire preuve d’une grande prudence,2018-10-30 17:13:34
https://voyage.gc.ca/destinations/guinee-bissau,Guinée-Bissau,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-11 15:14:05
https://voyage.gc.ca/destinations/guyana,Guyana,Faire preuve d’une grande prudence,2018-10-30 16:34:02
https://voyage.gc.ca/destinations/guyane-francaise,Guyane française,Prendre des mesures de sécurité normales,2018-11-26 10:53:01
https://voyage.gc.ca/destinations/haiti,Haïti,Éviter tout voyage,2019-03-08 11:07:29
https://voyage.gc.ca/destinations/honduras,Honduras,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-21 12:27:28
https://voyage.gc.ca/destinations/hong-kong,Hong Kong,Prendre des mesures de sécurité normales,2018-10-03 11:57:10
https://voyage.gc.ca/destinations/hongrie,Hongrie,Prendre des mesures de sécurité normales,2019-01-21 10:24:29
https://voyage.gc.ca/destinations/maurice-ile,Île Maurice,Prendre des mesures de sécurité normales,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/caimans-iles,Îles Caïmans,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/iles-canaries,Îles Canaries,Prendre des mesures de sécurité normales,2018-11-26 10:49:48
https://voyage.gc.ca/destinations/iles-cook,Îles Cook,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/iles-falkland,Îles Falkland,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/mariannes-du-nord-iles,Îles Mariannes du Nord,Prendre des mesures de sécurité normales,2019-02-27 13:07:14
https://voyage.gc.ca/destinations/marshall-iles,Îles Marshall,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/salomon-iles,Îles Salomon,Prendre des mesures de sécurité normales,2019-03-06 15:48:53
https://voyage.gc.ca/destinations/iles-turks-et-caicos,Îles Turks et Caicos,Prendre des mesures de sécurité normales,2018-12-20 11:49:04
https://voyage.gc.ca/destinations/iles-vierges-americaines,Îles Vierges américaines,Prendre des mesures de sécurité normales,2018-12-05 12:38:20
https://voyage.gc.ca/destinations/iles-vierges-britanniques,Îles Vierges britanniques,Prendre des mesures de sécurité normales,2019-01-07 15:46:36
https://voyage.gc.ca/destinations/inde,Inde,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-05 15:00:30
https://voyage.gc.ca/destinations/indonesie,Indonésie,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-11 10:30:26
https://voyage.gc.ca/destinations/iran,Iran,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-01-24 11:29:14
https://voyage.gc.ca/destinations/iraq,Iraq,Éviter tout voyage,2018-08-21 10:28:49
https://voyage.gc.ca/destinations/irlande,Irlande,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/islande,Islande,Prendre des mesures de sécurité normales,2018-06-19 08:02:00
https://voyage.gc.ca/destinations/israel-la-cisjordanie-et-la-bande-de-gaza,"Israël, la Cisjordanie et la bande de Gaza",Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-28 10:44:42
https://voyage.gc.ca/destinations/italie,Italie,Prendre des mesures de sécurité normales,2018-11-15 10:58:57
https://voyage.gc.ca/destinations/jamaique,Jamaïque,Faire preuve d’une grande prudence,2019-01-31 16:40:48
https://voyage.gc.ca/destinations/japon,Japon,Prendre des mesures de sécurité normales (avec avertissements régionaux),2019-02-21 16:14:57
https://voyage.gc.ca/destinations/jordanie,Jordanie,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-08 16:07:34
https://voyage.gc.ca/destinations/kazakhstan,Kazakhstan,Faire preuve d’une grande prudence,2018-11-02 16:00:00
https://voyage.gc.ca/destinations/kenya,Kenya,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-08 14:39:50
https://voyage.gc.ca/destinations/kirghizistan,Kirghizistan,Faire preuve d’une grande prudence,2018-11-02 16:05:47
https://voyage.gc.ca/destinations/kiribati,Kiribati,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/kosovo,Kosovo,Prendre des mesures de sécurité normales (avec avertissements régionaux),2019-02-20 15:09:17
https://voyage.gc.ca/destinations/koweit,Koweït,Faire preuve d’une grande prudence,2018-11-19 10:00:20
https://voyage.gc.ca/destinations/la-reunion,La Réunion,Faire preuve d’une grande prudence,2018-12-21 10:45:46
https://voyage.gc.ca/destinations/laos,Laos,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-01-29 12:19:07
https://voyage.gc.ca/destinations/lesotho,Lesotho,Faire preuve d’une grande prudence,2018-11-02 16:12:16
https://voyage.gc.ca/destinations/lettonie,Lettonie,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/liban,Liban,Faire preuve d’une grande prudence (avec avertissements régionaux),2018-11-02 16:11:08
https://voyage.gc.ca/destinations/liberia,Libéria,Faire preuve d’une grande prudence,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/libye,Libye,Éviter tout voyage,2018-09-07 13:33:11
https://voyage.gc.ca/destinations/liechtenstein,Liechtenstein,Prendre des mesures de sécurité normales,2019-01-03 16:11:45
https://voyage.gc.ca/destinations/lituanie,Lituanie,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/luxembourg,Luxembourg,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/macao,Macao,Prendre des mesures de sécurité normales,2018-10-03 11:57:59
https://voyage.gc.ca/destinations/macedoine-nord,Macédoine du Nord,Prendre des mesures de sécurité normales,2019-02-20 15:12:13
https://voyage.gc.ca/destinations/madagascar,Madagascar,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-06 13:15:46
https://voyage.gc.ca/destinations/malaisie,Malaisie,Faire preuve d’une grande prudence (avec avertissements régionaux),2018-12-10 10:27:45
https://voyage.gc.ca/destinations/malawi,Malawi,Faire preuve d’une grande prudence,2018-11-02 16:26:39
https://voyage.gc.ca/destinations/maldives,Maldives,Faire preuve d’une grande prudence,2018-11-02 16:28:52
https://voyage.gc.ca/destinations/mali,Mali,Éviter tout voyage,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/malte,Malte,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/maroc,Maroc,Faire preuve d’une grande prudence,2018-12-20 15:37:15
https://voyage.gc.ca/destinations/martinique,Martinique,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/mauritanie,Mauritanie,Éviter tout voyage non-essentiel (avec avertissements régionaux),2019-02-21 15:22:07
https://voyage.gc.ca/destinations/mayotte,Mayotte,Prendre des mesures de sécurité normales,2018-07-19 14:09:00
https://voyage.gc.ca/destinations/mexique,Mexique,Faire preuve d’une grande prudence (avec avertissements régionaux),2018-11-27 13:40:58
https://voyage.gc.ca/destinations/micronesie-efm,Micronésie (EFM),Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/moldova,Moldova,Prendre des mesures de sécurité normales (avec avertissements régionaux),2019-03-04 14:36:17
https://voyage.gc.ca/destinations/monaco,Monaco,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/mongolie,Mongolie,Prendre des mesures de sécurité normales,2019-01-24 10:53:06
https://voyage.gc.ca/destinations/montenegro,Monténégro,Prendre des mesures de sécurité normales,2019-02-20 15:12:13
https://voyage.gc.ca/destinations/montserrat,Montserrat,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/mozambique,Mozambique,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-11 10:38:08
https://voyage.gc.ca/destinations/myanmar,Myanmar,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-26 10:00:54
https://voyage.gc.ca/destinations/namibie,Namibie,Faire preuve d’une grande prudence,2019-02-19 11:07:04
https://voyage.gc.ca/destinations/nauru,Nauru,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/nepal,Népal,Faire preuve d’une grande prudence,2018-11-02 16:34:20
https://voyage.gc.ca/destinations/nicaragua,Nicaragua,Faire preuve d’une grande prudence,2018-12-27 16:32:11
https://voyage.gc.ca/destinations/niger,Niger,Éviter tout voyage non-essentiel (avec avertissements régionaux),2019-03-07 14:27:00
https://voyage.gc.ca/destinations/nigeria,Nigéria,Éviter tout voyage non-essentiel (avec avertissements régionaux),2019-03-11 15:31:31
https://voyage.gc.ca/destinations/niue,Niue,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/norvege,Norvège,Prendre des mesures de sécurité normales,2018-11-27 15:03:46
https://voyage.gc.ca/destinations/nouvelle-caledonie,Nouvelle-Calédonie,Prendre des mesures de sécurité normales,2018-12-17 14:16:45
https://voyage.gc.ca/destinations/nouvelle-zelande,Nouvelle-Zélande,Prendre des mesures de sécurité normales,2018-05-28 11:07:25
https://voyage.gc.ca/destinations/oman,Oman,Faire preuve d’une grande prudence (avec avertissements régionaux),2018-11-02 16:35:30
https://voyage.gc.ca/destinations/ouganda,Ouganda,Faire preuve d’une grande prudence,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/ouzbekistan,Ouzbékistan,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-01 11:31:22
https://voyage.gc.ca/destinations/pakistan,Pakistan,Éviter tout voyage non-essentiel (avec avertissements régionaux),2019-03-07 14:27:00
https://voyage.gc.ca/destinations/palaos,Palaos,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/panama,Panama,Prendre des mesures de sécurité normales (avec avertissements régionaux),2019-01-29 09:31:09
https://voyage.gc.ca/destinations/papouasie-nouvelle-guinee,Papouasie-Nouvelle-Guinée,Faire preuve d’une grande prudence,2019-03-07 14:27:00
https://voyage.gc.ca/destinations/paraguay,Paraguay,Faire preuve d’une grande prudence,2018-12-05 05:58:09
https://voyage.gc.ca/destinations/pays-bas,Pays-Bas,Faire preuve d’une grande prudence,2018-11-16 10:42:32
https://voyage.gc.ca/destinations/perou,Pérou,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-27 12:38:05
https://voyage.gc.ca/destinations/philippines,Philippines,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-08 16:20:56
https://voyage.gc.ca/destinations/pologne,Pologne,Prendre des mesures de sécurité normales,2019-02-19 09:51:54
https://voyage.gc.ca/destinations/polynesie-francaise,Polynésie française,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/puerto-rico,Porto Rico,Prendre des mesures de sécurité normales,2019-02-06 16:22:16
https://voyage.gc.ca/destinations/portugal,Portugal,Prendre des mesures de sécurité normales,2018-10-15 09:25:56
https://voyage.gc.ca/destinations/qatar,Qatar,Prendre des mesures de sécurité normales,2019-01-28 17:17:27
https://voyage.gc.ca/destinations/republique-centrafricaine,République centrafricaine,Éviter tout voyage,2019-01-29 12:05:15
https://voyage.gc.ca/destinations/congo-kinshasa,République démocratique du Congo (Kinshasa),Éviter tout voyage non-essentiel (avec avertissements régionaux),2019-03-07 14:27:00
https://voyage.gc.ca/destinations/republique-dominicaine,République dominicaine,Faire preuve d’une grande prudence,2018-12-05 05:51:43
https://voyage.gc.ca/destinations/congo-brazzaville,République du Congo (Brazzaville),Faire preuve d’une grande prudence (avec avertissements régionaux),2018-11-02 16:40:35
https://voyage.gc.ca/destinations/republique-tcheque,République tchèque,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/roumanie,Roumanie,Prendre des mesures de sécurité normales,2018-08-29 11:46:37
https://voyage.gc.ca/destinations/royaume-uni,Royaume-Uni,Faire preuve d’une grande prudence,2019-01-08 09:21:40
https://voyage.gc.ca/destinations/russie,Russie,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-02 07:34:46
https://voyage.gc.ca/destinations/rwanda,Rwanda,Faire preuve d’une grande prudence,2019-01-11 10:57:46
https://voyage.gc.ca/destinations/saint-barthelemy,Saint-Barthélemy,Prendre des mesures de sécurité normales,2019-01-07 15:39:19
https://voyage.gc.ca/destinations/sainte-lucie,Sainte-Lucie,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/saint-kitts-et-nevis,Saint-Kitts-et-Nevis,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/saint-marin,Saint-Marin,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/saint-martin,Saint-Martin,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/saint-pierre-et-miquelon,Saint-Pierre-et-Miquelon,Prendre des mesures de sécurité normales,2019-01-09 09:53:59
https://voyage.gc.ca/destinations/saint-vincent-et-grenadines,Saint-Vincent-et-Grenadines,Prendre des mesures de sécurité normales,2019-01-09 10:56:37
https://voyage.gc.ca/destinations/salvador,Salvador,Faire preuve d’une grande prudence,2019-02-04 16:48:14
https://voyage.gc.ca/destinations/samoa,Samoa,Prendre des mesures de sécurité normales,2019-02-12 12:18:32
https://voyage.gc.ca/destinations/samoa-americaines,Samoa américaines,Prendre des mesures de sécurité normales,2019-02-12 12:18:32
https://voyage.gc.ca/destinations/sao-tome-et-principe,Sao Tomé-et-Principe,Prendre des mesures de sécurité normales,2018-11-28 15:30:29
https://voyage.gc.ca/destinations/senegal,Sénégal,Faire preuve d’une grande prudence,2019-03-05 14:43:26
https://voyage.gc.ca/destinations/serbie,Serbie,Prendre des mesures de sécurité normales,2019-02-20 15:12:13
https://voyage.gc.ca/destinations/seychelles,Seychelles,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/sierra-leone,Sierra Leone,Faire preuve d’une grande prudence,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/singapour,Singapour,Prendre des mesures de sécurité normales,2018-10-31 15:00:33
https://voyage.gc.ca/destinations/sint-maarten,Sint Maarten,Prendre des mesures de sécurité normales,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/slovaquie,Slovaquie,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/slovenie,Slovénie,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/somalie,Somalie,Éviter tout voyage,2019-03-07 14:27:00
https://voyage.gc.ca/destinations/soudan,Soudan,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-27 16:13:44
https://voyage.gc.ca/destinations/sudan-du-sud,Soudan du Sud,Éviter tout voyage,2019-03-06 13:15:46
https://voyage.gc.ca/destinations/sri-lanka,Sri Lanka,Faire preuve d’une grande prudence,2018-12-31 10:17:52
https://voyage.gc.ca/destinations/suede,Suède,Prendre des mesures de sécurité normales,2018-08-21 13:23:32
https://voyage.gc.ca/destinations/suisse,Suisse,Prendre des mesures de sécurité normales,2018-12-14 11:58:40
https://voyage.gc.ca/destinations/suriname,Suriname,Faire preuve d’une grande prudence,2019-01-09 10:21:18
https://voyage.gc.ca/destinations/syrie,Syrie,Éviter tout voyage,2018-06-20 12:54:38
https://voyage.gc.ca/destinations/tadjikistan,Tadjikistan,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-01-10 17:02:39
https://voyage.gc.ca/destinations/taiwan,Taïwan,Prendre des mesures de sécurité normales,2018-10-29 10:06:36
https://voyage.gc.ca/destinations/tanzanie,Tanzanie,Faire preuve d’une grande prudence,2018-10-31 09:46:24
https://voyage.gc.ca/destinations/tchad,Tchad,Éviter tout voyage non-essentiel (avec avertissements régionaux),2019-03-06 13:15:46
https://voyage.gc.ca/destinations/thailande,Thaïlande,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-01-25 17:46:50
https://voyage.gc.ca/destinations/timor-leste-timor-oriental,Timor-Leste (Timor oriental),Faire preuve d’une grande prudence,2018-10-31 09:43:41
https://voyage.gc.ca/destinations/togo,Togo,Faire preuve d’une grande prudence,2019-03-07 15:18:12
https://voyage.gc.ca/destinations/tokelau,Tokelau,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/tonga,Tonga,Prendre des mesures de sécurité normales,2018-11-22 12:19:13
https://voyage.gc.ca/destinations/trinite-et-tobago,Trinité-et-Tobago,Faire preuve d’une grande prudence,2018-11-27 13:40:58
https://voyage.gc.ca/destinations/tunisie,Tunisie,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-03-06 13:38:34
https://voyage.gc.ca/destinations/turkmenistan,Turkménistan,Faire preuve d’une grande prudence,2018-11-08 15:37:24
https://voyage.gc.ca/destinations/turquie,Turquie,Faire preuve d’une grande prudence (avec avertissements régionaux),2018-11-05 18:03:29
https://voyage.gc.ca/destinations/tuvalu,Tuvalu,Prendre des mesures de sécurité normales,2018-05-01 10:55:56
https://voyage.gc.ca/destinations/ukraine,Ukraine,Faire preuve d’une grande prudence (avec avertissements régionaux),2019-02-21 14:32:26
https://voyage.gc.ca/destinations/uruguay,Uruguay,Prendre des mesures de sécurité normales,2019-01-10 11:03:29
https://voyage.gc.ca/destinations/vanuatu,Vanuatu,Prendre des mesures de sécurité normales,2019-01-03 14:15:50
https://voyage.gc.ca/destinations/venezuela,Venezuela,Éviter tout voyage,2019-03-11 17:04:15
https://voyage.gc.ca/destinations/vietnam,Vietnam,Faire preuve d’une grande prudence,2018-11-05 17:04:12
https://voyage.gc.ca/destinations/yemen,Yémen,Éviter tout voyage,2018-10-18 21:12:21
https://voyage.gc.ca/destinations/zambie,Zambie,Faire preuve d’une grande prudence,2019-03-11 09:44:40
https://voyage.gc.ca/destinations/zimbabwe,Zimbabwe,Faire preuve d’une grande prudence,2019-03-08 16:02:05
